Status,Group ID,Block,Lot,No,Dir,Street,Suff,Group Address,Property Count,Funding ID,Core Phase,Decision,Start,Date Demo Finish,Neighborhood,Projected Release to contractor,Deconstruction,neighborhood_2,status_2
Utility cut /Enviro. Insp.,2892,1450,15,1829,N,CHESTER,ST,1811 - 1829 N CHESTER ST,10,UNDECIDED,NA,Full Demolition,,,BROADWAY EAST,FY20Q1,Y,BROADWAY EAST,FY20
Utility cut /Enviro. Insp.,2892,1450,10,1819,N,CHESTER,ST,1811 - 1829 N CHESTER ST,10,UNDECIDED,NA,Full Demolition,,,BROADWAY EAST,FY20Q1,Y,BROADWAY EAST,FY20
Utility cut /Enviro. Insp.,2892,1450,13,1825,N,CHESTER,ST,1811 - 1829 N CHESTER ST,10,UNDECIDED,NA,Full Demolition,,,BROADWAY EAST,FY20Q1,Y,BROADWAY EAST,FY20
Ready to Release to Contractor,2898,2174A,26,150,,WILLARD,ST, 134-152 PLUS DESC.  WILLARD ST,11,ProjectCore(19),3,Full Demolition,,,SHIPLEY HILL,FY19Q3,Y,SHIPLEY HILL,Raze in FY19
Ready to Release to Contractor,2898,2174A,27,148,,WILLARD,ST, 134-152 PLUS DESC.  WILLARD ST,11,ProjectCore(19),3,Full Demolition,,,SHIPLEY HILL,FY19Q3,Y,SHIPLEY HILL,Raze in FY19
Ready to Release to Contractor,2898,2174A,29,144,,WILLARD,ST, 134-152 PLUS DESC.  WILLARD ST,11,ProjectCore(19),3,Full Demolition,,,SHIPLEY HILL,FY19Q3,Y,SHIPLEY HILL,Raze in FY19
Ready to Release to Contractor,2898,2174A,30,142,,WILLARD,ST, 134-152 PLUS DESC.  WILLARD ST,11,ProjectCore(19),3,Full Demolition,,,SHIPLEY HILL,FY19Q3,Y,SHIPLEY HILL,Raze in FY19
Ready to Release to Contractor,2898,2174A,32,138,,WILLARD,ST, 134-152 PLUS DESC.  WILLARD ST,11,ProjectCore(19),3,Full Demolition,,,SHIPLEY HILL,FY19Q3,Y,SHIPLEY HILL,Raze in FY19
Ready to Release to Contractor,2898,2174A,33,136,,WILLARD,ST, 134-152 PLUS DESC.  WILLARD ST,11,ProjectCore(19),3,Full Demolition,,,SHIPLEY HILL,FY19Q3,Y,SHIPLEY HILL,Raze in FY19
Ready to Release to Contractor,2898,2174A,85,,,(Descriptive Address),, 134-152 PLUS DESC.  WILLARD ST,11,ProjectCore(19),3,Full Demolition,,,SHIPLEY HILL,FY19Q3,Y,SHIPLEY HILL,Raze in FY19
Ready to Release to Contractor,2898,2174A,31,140,,WILLARD,ST, 134-152 PLUS DESC.  WILLARD ST,11,ProjectCore(19),3,Full Demolition,,,SHIPLEY HILL,FY19Q3,Y,SHIPLEY HILL,Raze in FY19
Ready to Release to Contractor,2898,2174A,34,134,,WILLARD,ST, 134-152 PLUS DESC.  WILLARD ST,11,ProjectCore(19),3,Full Demolition,,,SHIPLEY HILL,FY19Q3,Y,SHIPLEY HILL,Raze in FY19
Ready to Release to Contractor,2898,2174A,25,152,,WILLARD,ST, 134-152 PLUS DESC.  WILLARD ST,11,ProjectCore(19),3,Full Demolition,,,SHIPLEY HILL,FY19Q3,Y,SHIPLEY HILL,Raze in FY19
Ready to Release to Contractor,2898,2174A,28,146,,WILLARD,ST, 134-152 PLUS DESC.  WILLARD ST,11,ProjectCore(19),3,Full Demolition,,,SHIPLEY HILL,FY19Q3,Y,SHIPLEY HILL,Raze in FY19
Start Demo - Full,2900,156,68,1038,,SARAH ANN,ST,1034 - 1038  SARAH ANN ST,3,PROJECTCORE(17),3,Full Demolition,2/4/19,,POPPLETON,FY18Q4,N,POPPLETON,Started but not complete
Start Demo - Full,2900,156,67,1036,,SARAH ANN,ST,1034 - 1038  SARAH ANN ST,3,PROJECTCORE(17),3,Full Demolition,2/4/19,,POPPLETON,FY18Q4,N,POPPLETON,Started but not complete
Start Demo - Full,2900,156,66,1034,,SARAH ANN,ST,1034 - 1038  SARAH ANN ST,3,PROJECTCORE(17),3,Full Demolition,2/4/19,,POPPLETON,FY18Q4,N,POPPLETON,Started but not complete
Utility cut off,2903,116,36,645,N,SCHROEDER,ST,645 N SCHROEDER ST,1,UNDECIDED,NA,Full Demolition,,,HARLEM PARK,FY20Q1,N,HARLEM PARK,FY20
Utility cut off,2908,7095A,138,4012,,8TH,ST,4008 - 4012  8TH ST,3,UNDECIDED,NA,Full Demolition,,,BROOKLYN,FY20Q1,N,BROOKLYN,FY20
Utility cut off,2908,7095A,136,4008,,8TH,ST,4008 - 4012  8TH ST,3,UNDECIDED,NA,Full Demolition,,,BROOKLYN,FY20Q1,N,BROOKLYN,FY20
Utility cut off,2908,7095A,137,4010,,8TH,ST,4008 - 4012  8TH ST,3,UNDECIDED,NA,Full Demolition,,,BROOKLYN,FY20Q1,N,BROOKLYN,FY20
Final/Full Demo Complete,2913,174,27,113,N,BENTALOU,ST,0111 - 0113 N BENTALOU ST,2,PLN-380,NA,Full Demolition,5/3/18,8/29/18,PENROSE/FAYETTE STREET OUTREAC,FY18Q4,N,PENROSE/FAYETTE STREET OUTREAC,Completed
Final/Full Demo Complete,2913,174,28,111,N,BENTALOU,ST,0111 - 0113 N BENTALOU ST,2,PLN-380,NA,Full Demolition,5/3/18,8/29/18,PENROSE/FAYETTE STREET OUTREAC,FY18Q4,N,PENROSE/FAYETTE STREET OUTREAC,Completed
Sent to MSA,2920,293,12,1724,N,CAREY,ST,1716 - 1728 N CAREY ST,7,ProjectCore(19),4,Full Demolition,,,SANDTOWN-WINCHESTER,FY19Q2,N,SANDTOWN-WINCHESTER,FY20
Sent to MSA,2920,293,9,1718,N,CAREY,ST,1716 - 1728 N CAREY ST,7,ProjectCore(19),4,Full Demolition,,,SANDTOWN-WINCHESTER,FY19Q2,N,SANDTOWN-WINCHESTER,FY20
Sent to MSA,2920,293,13,1726,N,CAREY,ST,1716 - 1728 N CAREY ST,7,ProjectCore(19),4,Full Demolition,,,SANDTOWN-WINCHESTER,FY19Q2,N,SANDTOWN-WINCHESTER,FY20
Sent to MSA,2920,293,10,1720,N,CAREY,ST,1716 - 1728 N CAREY ST,7,ProjectCore(19),4,Full Demolition,,,SANDTOWN-WINCHESTER,FY19Q2,N,SANDTOWN-WINCHESTER,FY20
Sent to MSA,2920,293,8,1716,N,CAREY,ST,1716 - 1728 N CAREY ST,7,ProjectCore(19),4,Full Demolition,,,SANDTOWN-WINCHESTER,FY19Q2,N,SANDTOWN-WINCHESTER,FY20
Sent to MSA,2920,293,11,1722,N,CAREY,ST,1716 - 1728 N CAREY ST,7,ProjectCore(19),4,Full Demolition,,,SANDTOWN-WINCHESTER,FY19Q2,N,SANDTOWN-WINCHESTER,FY20
Sent to MSA,2920,293,14,1728,N,CAREY,ST,1716 - 1728 N CAREY ST,7,ProjectCore(19),4,Full Demolition,,,SANDTOWN-WINCHESTER,FY19Q2,N,SANDTOWN-WINCHESTER,FY20
Prep For Release,2921,293,17,1734,N,CAREY,ST,1734 - 1736 N CAREY ST,2,PLN-390,NA,Full Demolition,,,SANDTOWN-WINCHESTER,FY20Q1,N,SANDTOWN-WINCHESTER,FY20
Prep For Release,2921,293,18,1736,N,CAREY,ST,1734 - 1736 N CAREY ST,2,PLN-390,NA,Full Demolition,,,SANDTOWN-WINCHESTER,FY20Q1,N,SANDTOWN-WINCHESTER,FY20
Utility cut off,2922,294,34,1747,N,CAREY,ST,1747 N CAREY ST,1,UNDECIDED,NA,Full Demolition,,,PENN NORTH,FY20Q1,N,PENN NORTH,FY20
DEMO Prep,2928,119,95,1940,W,FRANKLIN,ST,1936-44 W FRANKLIN ST,3,UNDECIDED,NA,Full Demolition,,,MIDTOWN-EDMONDSON,FY20Q1,N,MIDTOWN-EDMONDSON,FY20
DEMO Prep,2928,119,96,1938,W,FRANKLIN,ST,1936-44 W FRANKLIN ST,3,UNDECIDED,NA,Full Demolition,,,MIDTOWN-EDMONDSON,FY20Q1,N,MIDTOWN-EDMONDSON,FY20
DEMO Prep,2928,119,97,1936,W,FRANKLIN,ST,1936-44 W FRANKLIN ST,3,UNDECIDED,NA,Full Demolition,,,MIDTOWN-EDMONDSON,FY20Q1,N,MIDTOWN-EDMONDSON,FY20
Release to Contractor(Whole Group),2942,1451,24,2229,E,NORTH,AVE,2227-2229 E NORTH AVE,2,UNDECIDED,NA,Full Demolition,,,BROADWAY EAST,FY19Q3,N,BROADWAY EAST,Raze in FY19
Release to Contractor(Whole Group),2942,1451,25,2227,E,NORTH,AVE,2227-2229 E NORTH AVE,2,UNDECIDED,NA,Full Demolition,,,BROADWAY EAST,FY19Q3,N,BROADWAY EAST,Raze in FY19
Final/Full Demo Complete,2943,3239,20,3409,,WOODBROOK,AVE,3409  WOODBROOK AVE,1,PLN-380,NA,Full Demolition,11/27/18,1/4/19,PARKVIEW/WOODBROOK,FY19Q2,N,PARKVIEW/WOODBROOK,Completed
Release to Contractor(Whole Group),2949,1537,23,1214,N,MILTON,AVE,1214-1220 N MILTON AVE,4,PLN-262,NA,Full Demolition,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,Raze in FY19
Release to Contractor(Whole Group),2949,1537,26,1220,N,MILTON,AVE,1214-1220 N MILTON AVE,4,PLN-262,NA,Full Demolition,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,Raze in FY19
Release to Contractor(Whole Group),2949,1537,24,1216,N,MILTON,AVE,1214-1220 N MILTON AVE,4,PLN-262,NA,Full Demolition,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,Raze in FY19
Release to Contractor(Whole Group),2949,1537,25,1218,N,MILTON,AVE,1214-1220 N MILTON AVE,4,PLN-262,NA,Full Demolition,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,Raze in FY19
Sent to MSA,2956,2408,66,1511,,ASHBURTON,ST,1511  ASHBURTON ST,1,PROJECTCORE(17),2,Full Demolition,,,NORTHWEST COMMUNITY ACTION,FY19Q1,N,NORTHWEST COMMUNITY ACTION,FY20
Prep For Release,2958,1499,9,2016,E,HOFFMAN,ST,2014-2016   HOFFMAN ST,2,Undecided-2019,NA,Full Demolition,,,BROADWAY EAST,FY19Q3,N,BROADWAY EAST,Raze in FY19
Prep For Release,2958,1499,8,2014,E,HOFFMAN,ST,2014-2016   HOFFMAN ST,2,Undecided-2019,NA,Full Demolition,,,BROADWAY EAST,FY19Q3,N,BROADWAY EAST,Raze in FY19
Start Demo - Full,2959,2175,28,2555,,HOLLINS,ST,2555  HOLLINS ST,1,PLN-262,NA,Full Demolition,1/28/19,,SHIPLEY HILL,FY19Q3,N,SHIPLEY HILL,Started but not complete
Sent to MSA,2960,1190,1,1401,E,BIDDLE,ST,1401 E BIDDLE ST,1,PROJECTCORE(17),2,Full Demolition,,,GAY STREET,FY19Q1,N,GAY STREET,FY20
Sent to MSA,2961,1572,36,2333,E,CHASE,ST,2333 E CHASE ST,1,PROJECTCORE(17),2,Full Demolition,,,BIDDLE STREET,FY19Q1,N,BIDDLE STREET,FY20
Hold,2962,4164,14,2211,,HARFORD,ROAD,2211  HARFORD ROAD,1,UNDECIDED,NA,Full Demolition,,,DARLEY PARK,FY19Q2,N,DARLEY PARK,on hold
DEMO Prep,2963,4626A,28,4651,,PARK HEIGHTS,AVE,4651  PARK HEIGHTS AVE,1,PH MRA_ 163,NA,Full Demolition,,,CENTRAL PARK HEIGHTS,FY20Q1,N,CENTRAL PARK HEIGHTS,FY20
Final/Full Demo Complete,2964,4622,17,4719,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,20,4725,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,28,4741,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,31,4747,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,34,4753,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,15,4715,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,23,4731,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,26,4737,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,29,4743,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,32,4749,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,35,4755,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,16,4717,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,18,4721,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,19,4723,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,21,4727,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,22,4729,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,24,4733,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,25,4735,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,27,4739,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,30,4745,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2964,4622,33,4751,,PARK HEIGHTS,AVE,4715 - 4755  PARK HEIGHTS AVE,21,PH MRA_ 163,NA,Full Demolition,8/15/18,10/31/18,CENTRAL PARK HEIGHTS,FY19Q2,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2965,4621,24,4746,,PARK HEIGHTS,AVE,4746 - 4752  PARK HEIGHTS AVE,4,PH-183,NA,Full Demolition,6/13/18,10/4/18,CENTRAL PARK HEIGHTS,FY18Q3,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2965,4621,26,4750,,PARK HEIGHTS,AVE,4746 - 4752  PARK HEIGHTS AVE,4,PH-183,NA,Full Demolition,6/13/18,10/4/18,CENTRAL PARK HEIGHTS,FY18Q3,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2965,4621,27,4752,,PARK HEIGHTS,AVE,4746 - 4752  PARK HEIGHTS AVE,4,PH-183,NA,Full Demolition,6/13/18,10/4/18,CENTRAL PARK HEIGHTS,FY18Q3,N,CENTRAL PARK HEIGHTS,Completed
Final/Full Demo Complete,2965,4621,25,4748,,PARK HEIGHTS,AVE,4746 - 4752  PARK HEIGHTS AVE,4,PH-183,NA,Full Demolition,6/13/18,10/4/18,CENTRAL PARK HEIGHTS,FY18Q3,N,CENTRAL PARK HEIGHTS,Completed
Release to Contractor(Whole Group),2966,4620,1,3300,,VIRGINIA,AVE,3300  VIRGINIA AVE,1,PH MRA_ 163,NA,Full Demolition,,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Raze in FY19
Sent to MSA,2968,207,25,9,S,PAYSON,ST,3 - 9 S PAYSON ST,4,ProjectCore(19),3,Full Demolition,,,BOOTH-BOYD,FY19Q2,N,BOOTH-BOYD,FY20
Sent to MSA,2968,207,26,7,S,PAYSON,ST,3 - 9 S PAYSON ST,4,ProjectCore(19),3,Full Demolition,,,BOOTH-BOYD,FY19Q2,N,BOOTH-BOYD,FY20
Sent to MSA,2968,207,28,3,S,PAYSON,ST,3 - 9 S PAYSON ST,4,ProjectCore(19),3,Full Demolition,,,BOOTH-BOYD,FY19Q2,N,BOOTH-BOYD,FY20
Sent to MSA,2968,207,27,5,S,PAYSON,ST,3 - 9 S PAYSON ST,4,ProjectCore(19),3,Full Demolition,,,BOOTH-BOYD,FY19Q2,N,BOOTH-BOYD,FY20
Release to Contractor(Whole Group),2977,65,59,1221,,SMITHSON,ST,1221 - 1223  SMITHSON ST,2,ProjectCore(19),3,Full Demolition,,,SANDTOWN-WINCHESTER,FY19Q3,Y,SANDTOWN-WINCHESTER,Raze in FY19
Release to Contractor(Whole Group),2977,65,60,1223,,SMITHSON,ST,1221 - 1223  SMITHSON ST,2,ProjectCore(19),3,Full Demolition,,,SANDTOWN-WINCHESTER,FY19Q3,Y,SANDTOWN-WINCHESTER,Raze in FY19
Final/Full Demo Complete,2978,74,2,929,N,MOUNT,ST,0927 - 0929 N MOUNT ST,2,ProjectCore(19),3,Full Demolition,10/29/18,12/5/18,SANDTOWN-WINCHESTER,FY19Q2,Y,SANDTOWN-WINCHESTER,Completed
Final/Full Demo Complete,2978,74,1,927,N,MOUNT,ST,0927 - 0929 N MOUNT ST,2,ProjectCore(19),3,Full Demolition,10/29/18,12/5/18,SANDTOWN-WINCHESTER,FY19Q2,Y,SANDTOWN-WINCHESTER,Completed
Sent to MSA,2979,65,62,1214,,SMITHSON,ST,1210-1214  SMITHSON ST,3,PROJECTCORE(17),2,Full Demolition,4/4/18,,SANDTOWN-WINCHESTER,FY18Q4,N,SANDTOWN-WINCHESTER,Started but not complete
Sent to MSA,2979,65,64,1210,,SMITHSON,ST,1210-1214  SMITHSON ST,3,PROJECTCORE(17),2,Full Demolition,4/4/18,,SANDTOWN-WINCHESTER,FY18Q4,N,SANDTOWN-WINCHESTER,Started but not complete
Sent to MSA,2979,65,63,1212,,SMITHSON,ST,1210-1214  SMITHSON ST,3,PROJECTCORE(17),2,Full Demolition,4/4/18,,SANDTOWN-WINCHESTER,FY18Q4,N,SANDTOWN-WINCHESTER,Started but not complete
Start Demo - Full,2981,4616,54,4845,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,55,4847,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,34,4803,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,35,4805,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,37,4809,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,38,4811,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,40,4815,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,43,4821,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,46,4829,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,36,4807,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,39,4813,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,42,4819,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,48,4833,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,51,4839,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,33,4801,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,41,4817,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,44,4823,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Start Demo - Full,2981,4616,47,4831,,PARK HEIGHTS,AVE,4801 - 4847  PARK HEIGHTS AVE,18,PH MRA_ 163,NA,Full Demolition,10/15/18,,CENTRAL PARK HEIGHTS,FY19Q3,N,CENTRAL PARK HEIGHTS,Started but not complete
Land Resources,2982,74,46,1602,W,LAFAYETTE,AVE,"900 N GILMOR ST, 1600-08 W LAFAYETTE AVE   ",6,PROJECTCORE(17),3,Full Demolition,,,SANDTOWN-WINCHESTER,FY20Q2,N,SANDTOWN-WINCHESTER,FY20
Land Resources,2982,74,49,1608,W,LAFAYETTE,AVE,"900 N GILMOR ST, 1600-08 W LAFAYETTE AVE   ",6,PROJECTCORE(17),3,Full Demolition,,,SANDTOWN-WINCHESTER,FY20Q2,N,SANDTOWN-WINCHESTER,FY20
Land Resources,2982,74,44,900,N,GILMOR,ST,"900 N GILMOR ST, 1600-08 W LAFAYETTE AVE   ",6,PROJECTCORE(17),3,Full Demolition,,,SANDTOWN-WINCHESTER,FY20Q2,N,SANDTOWN-WINCHESTER,FY20
Land Resources,2982,74,45,1600,W,LAFAYETTE,AVE,"900 N GILMOR ST, 1600-08 W LAFAYETTE AVE   ",6,PROJECTCORE(17),3,Full Demolition,,,SANDTOWN-WINCHESTER,FY20Q2,N,SANDTOWN-WINCHESTER,FY20
Land Resources,2982,74,47,1604,W,LAFAYETTE,AVE,"900 N GILMOR ST, 1600-08 W LAFAYETTE AVE   ",6,PROJECTCORE(17),3,Full Demolition,,,SANDTOWN-WINCHESTER,FY20Q2,N,SANDTOWN-WINCHESTER,FY20
Land Resources,2982,74,48,1606,W,LAFAYETTE,AVE,"900 N GILMOR ST, 1600-08 W LAFAYETTE AVE   ",6,PROJECTCORE(17),3,Full Demolition,,,SANDTOWN-WINCHESTER,FY20Q2,N,SANDTOWN-WINCHESTER,FY20
