block,buildingaddress,councildistrict,location,lot,neighborhood,noticedate,policedistrict,referenceid
3241,2429 REISTERSTOWN ROAD,7,"(39.31649453, -76.64980503)",012,PARKVIEW/WOODBROOK,2006-03-01T05:00:00Z,WESTERN,3241 012 030106
3241,2210 BRYANT AVE,7,"(39.31674329, -76.6492492)",022,PARKVIEW/WOODBROOK,2008-05-22T04:00:00Z,WESTERN,3241 022 052208
3241,2216 BRYANT AVE,7,"(39.31685764, -76.64908603)",025,PARKVIEW/WOODBROOK,2007-06-22T04:00:00Z,WESTERN,3241 025 062207
3301,3203 SAINT AMBROSE AVE,6,"(39.34224672, -76.67000894)",217,CENTRAL PARK HEIGHTS,2009-11-18T05:00:00Z,NORTHWESTERN,3301 217 111809
3303,2614 W COLD SPRING LANE,6,"(39.34025707, -76.66565345)",003,CENTRAL PARK HEIGHTS,2012-02-15T05:00:00Z,NORTHWESTERN,3303 003 021512
3303,2616 W COLD SPRING LANE,6,"(39.34022646, -76.66571988)",004,CENTRAL PARK HEIGHTS,2015-01-09T05:00:00Z,NORTHWESTERN,3303 004 010915
3303,2628 W COLD SPRING LANE,6,"(39.33998484, -76.66611353)",010,CENTRAL PARK HEIGHTS,2013-07-16T04:00:00Z,NORTHWESTERN,3303 010 071613
3303,3105 OAKFORD AVE,6,"(39.34065606, -76.66565396)",020,CENTRAL PARK HEIGHTS,2012-02-28T05:00:00Z,NORTHWESTERN,3303 020 022812
3303,3107 OAKFORD AVE,6,"(39.34063653, -76.665698)",021,CENTRAL PARK HEIGHTS,2013-04-10T04:00:00Z,NORTHWESTERN,3303 021 041013
3303,3109 OAKFORD AVE,6,"(39.34061863, -76.66573843)",022,CENTRAL PARK HEIGHTS,2014-05-30T04:00:00Z,NORTHWESTERN,3303 022 053014
3303,3111 OAKFORD AVE,6,"(39.34059938, -76.66578185)",023,CENTRAL PARK HEIGHTS,2013-08-21T04:00:00Z,NORTHWESTERN,3303 023 082113
3303,3131 OAKFORD AVE,6,"(39.34040959, -76.66620992)",033,CENTRAL PARK HEIGHTS,2012-02-28T05:00:00Z,NORTHWESTERN,3303 033 022812
3303,3141 OAKFORD AVE,6,"(39.34029917, -76.66662945)",038,CENTRAL PARK HEIGHTS,2013-07-30T04:00:00Z,NORTHWESTERN,3303 038 073013
3304,2621 W COLD SPRING LANE,6,"(39.33980272, -76.66544054)",019,CENTRAL PARK HEIGHTS,2005-11-08T05:00:00Z,NORTHERN,3304 019 110805
3304,2615 W COLD SPRING LANE,6,"(39.33986383, -76.66531014)",022,CENTRAL PARK HEIGHTS,2005-11-08T05:00:00Z,NORTHERN,3304 022 110805
3242,2405 REISTERSTOWN ROAD,7,"(39.31586269, -76.64903635)",001B,PARKVIEW/WOODBROOK,2014-06-25T04:00:00Z,WESTERN,3242 001B 062514
3242,2203 BRYANT AVE,7,"(39.31625445, -76.6490913)",007A,PARKVIEW/WOODBROOK,2015-07-30T04:00:00Z,WESTERN,3242 007A 073015
3242,2204 WHITTIER AVE,7,"(39.31605444, -76.64876037)",010,PARKVIEW/WOODBROOK,2011-01-13T05:00:00Z,WESTERN,3242 010 011311
3243,2327 REISTERSTOWN ROAD,7,"(39.31548774, -76.64858205)",002,PARKVIEW/WOODBROOK,2006-03-24T05:00:00Z,WESTERN,3243 002 032406
3243,2331 REISTERSTOWN ROAD,7,"(39.31557619, -76.64868919)",004,PARKVIEW/WOODBROOK,2005-11-14T05:00:00Z,WESTERN,3243 004 111405
3243,2213 WHITTIER AVE,7,"(39.31587729, -76.64815488)",012,PARKVIEW/WOODBROOK,2014-01-03T05:00:00Z,WESTERN,3243 012 010314
3244,2301 REISTERSTOWN ROAD,7,"(39.31499823, -76.64802186)",001,PARKVIEW/WOODBROOK,2014-08-07T04:00:00Z,WESTERN,3244 001 080714
3244,2317 REISTERSTOWN ROAD,7,"(39.31522632, -76.64829355)",009,PARKVIEW/WOODBROOK,2007-03-16T04:00:00Z,WESTERN,3244 009 031607
3244,2231 OREM AVE,7,"(39.31571037, -76.64765396)",028,PARKVIEW/WOODBROOK,2013-06-28T04:00:00Z,WESTERN,3244 028 062813
3244,2233 OREM AVE,7,"(39.31573556, -76.64762124)",029,PARKVIEW/WOODBROOK,2005-11-03T05:00:00Z,WESTERN,3244 029 110305
3244,2235 OREM AVE,7,"(39.31575912, -76.64758895)",030,PARKVIEW/WOODBROOK,2005-11-03T05:00:00Z,WESTERN,3244 030 110305
3244,2914 PARKWOOD AVE,7,"(39.31591593, -76.64724973)",039,PARKVIEW/WOODBROOK,2006-04-26T04:00:00Z,WESTERN,3244 039 042606
3244,2912 PARKWOOD AVE,7,"(39.31588794, -76.64721556)",040,PARKVIEW/WOODBROOK,2008-03-12T04:00:00Z,WESTERN,3244 040 031208
3244,2910 PARKWOOD AVE,7,"(39.31586106, -76.64717975)",041,PARKVIEW/WOODBROOK,2005-09-22T04:00:00Z,WESTERN,3244 041 092205
3244,2906 PARKWOOD AVE,7,"(39.31580512, -76.64711447)",043,PARKVIEW/WOODBROOK,2005-12-29T05:00:00Z,WESTERN,3244 043 122905
3244,2904 PARKWOOD AVE,7,"(39.31577566, -76.6470802)",044,PARKVIEW/WOODBROOK,2006-06-06T04:00:00Z,WESTERN,3244 044 060606
3244,2226 RUSKIN AVE,7,"(39.3155028, -76.64745744)",053,PARKVIEW/WOODBROOK,2004-11-10T05:00:00Z,WESTERN,3244 053 111004
3244,2216 RUSKIN AVE,7,"(39.31537127, -76.64763995)",058,PARKVIEW/WOODBROOK,2015-03-04T05:00:00Z,WESTERN,3244 058 030415
3250,2724 REISTERSTOWN ROAD,7,"(39.31936477, -76.65365321)",013,LIBERTY SQUARE,2015-06-16T04:00:00Z,NORTHWESTERN,3250 013 061615
3250,2305 TIOGA PKWY,7,"(39.319497, -76.65433049)",023,LIBERTY SQUARE,2015-07-30T04:00:00Z,NORTHWESTERN,3250 023 073015
3251,2804 REISTERSTOWN ROAD,7,"(39.32011339, -76.65423066)",003,LIBERTY SQUARE,2014-09-19T04:00:00Z,NORTHWESTERN,3251 003 091914
3341,3807 PARK HEIGHTS AVE,6,"(39.3324409, -76.66061329)",004,GREENSPRING,2010-07-19T04:00:00Z,NORTHERN,3341 004 071910
3251,2806 REISTERSTOWN ROAD,7,"(39.32017095, -76.65427195)",004,LIBERTY SQUARE,2006-04-25T04:00:00Z,NORTHWESTERN,3251 004 042506
3251,2808 REISTERSTOWN ROAD,7,"(39.32022851, -76.65431322)",005,LIBERTY SQUARE,2015-01-14T05:00:00Z,NORTHWESTERN,3251 005 011415
3251,2810 REISTERSTOWN ROAD,7,"(39.32028606, -76.65435454)",006,LIBERTY SQUARE,2013-10-10T04:00:00Z,NORTHWESTERN,3251 006 101013
3251,2303 OCALA AVE,7,"(39.32028298, -76.65501452)",010,LIBERTY SQUARE,2015-04-24T04:00:00Z,NORTHWESTERN,3251 010 042415
3252,3012 REISTERSTOWN ROAD,7,"(39.32209209, -76.65568252)",005,LIBERTY SQUARE,2015-02-25T05:00:00Z,NORTHWESTERN,3252 005 022515
3252,2304 OCALA AVE,7,"(39.32077928, -76.65537743)",012,LIBERTY SQUARE,2015-04-02T04:00:00Z,NORTHWESTERN,3252 012 040215
3252,2313 ANOKA AVE,7,"(39.32107367, -76.65584138)",033,LIBERTY SQUARE,2015-06-04T04:00:00Z,NORTHWESTERN,3252 033 060415
3257B,3520 OVERVIEW ROAD,6,"(39.3273908, -76.6621683)",002,PARK CIRCLE,2006-12-26T05:00:00Z,NORTHWESTERN,3257B002 122606
3259,2028 CLIFTON AVE,7,"(39.31205314, -76.65089455)",024,MONDAWMIN,2008-02-12T05:00:00Z,WESTERN,3259 024 021208
3259,2016 CLIFTON AVE,7,"(39.31206447, -76.6505989)",030,MONDAWMIN,2015-09-04T04:00:00Z,WESTERN,3259 030 090415
3260,2102 CLIFTON AVE,7,"(39.31201399, -76.65196712)",002,MONDAWMIN,2006-04-24T04:00:00Z,WESTERN,3260 002 042406
3260,2108 N PULASKI ST,7,"(39.31208977, -76.65170949)",049,MONDAWMIN,2008-03-18T04:00:00Z,WESTERN,3260 049 031808
3261A,2124 N SMALLWOOD ST,7,"(39.31236292, -76.65313463)",010,MONDAWMIN,2010-05-19T04:00:00Z,WESTERN,3261A010 051910
3261A,2122 N SMALLWOOD ST,7,"(39.312324, -76.65313263)",011,MONDAWMIN,2014-10-01T04:00:00Z,WESTERN,3261A011 100114
3261A,2120 N SMALLWOOD ST,7,"(39.31228569, -76.65313063)",012,MONDAWMIN,2010-10-29T04:00:00Z,WESTERN,3261A012 102910
3261A,2102 N SMALLWOOD ST,7,"(39.31190945, -76.65312323)",021,MONDAWMIN,2015-02-04T05:00:00Z,WESTERN,3261A021 020415
3263,3331 BURLEITH AVE,7,"(39.31989145, -76.6594195)",027,BURLEITH-LEIGHTON,2012-09-17T04:00:00Z,NORTHWESTERN,3263 027 091712
3265A,2428 REISTERSTOWN ROAD,7,"(39.31629081, -76.6504615)",011,MONDAWMIN,2015-10-13T04:00:00Z,WESTERN,3265A011 101315
3265A,2430 REISTERSTOWN ROAD,7,"(39.31633297, -76.65051133)",012,MONDAWMIN,2015-10-13T04:00:00Z,WESTERN,3265A012 101315
3265C,2325 N MONROE ST,7,"(39.31492785, -76.64936419)",030,MONDAWMIN,2014-06-20T04:00:00Z,WESTERN,3265C030 062014
3301,4618 PARK HEIGHTS AVE,6,"(39.34257603, -76.66958476)",016,CENTRAL PARK HEIGHTS,2011-06-06T04:00:00Z,NORTHWESTERN,3301 016 060611
3301,3403 DUPONT AVE,6,"(39.34201362, -76.67122885)",074,CENTRAL PARK HEIGHTS,2006-01-18T05:00:00Z,NORTHWESTERN,3301 074 011806
3301,3411 DUPONT AVE,6,"(39.34182117, -76.67135992)",078,CENTRAL PARK HEIGHTS,2008-06-11T04:00:00Z,NORTHWESTERN,3301 078 061108
3301,3419 DUPONT AVE,6,"(39.34162132, -76.671481)",082,CENTRAL PARK HEIGHTS,2011-08-19T04:00:00Z,NORTHWESTERN,3301 082 081911
3301,3427 DUPONT AVE,6,"(39.34139839, -76.67167)",086,CENTRAL PARK HEIGHTS,2006-03-13T05:00:00Z,NORTHWESTERN,3301 086 031306
3301,3435 DUPONT AVE,6,"(39.34124953, -76.67188087)",090,CENTRAL PARK HEIGHTS,2005-11-08T05:00:00Z,NORTHWESTERN,3301 090 110805
3301,4611 REISTERSTOWN ROAD,6,"(39.34069609, -76.67183215)",101,CENTRAL PARK HEIGHTS,2006-03-13T05:00:00Z,NORTHWESTERN,3301 101 031306
3301,4607 REISTERSTOWN ROAD,6,"(39.34066619, -76.67168984)",101B,CENTRAL PARK HEIGHTS,2008-07-03T04:00:00Z,NORTHWESTERN,3301 101B 070308
3301,4605 REISTERSTOWN ROAD,6,"(39.34064694, -76.67162443)",101C,CENTRAL PARK HEIGHTS,2015-10-09T04:00:00Z,NORTHWESTERN,3301 101C 100915
3301,4601 REISTERSTOWN ROAD,6,"(39.34060439, -76.67147996)",101E,CENTRAL PARK HEIGHTS,2008-04-02T04:00:00Z,NORTHWESTERN,3301 101E 040208
3301,3424 SAINT AMBROSE AVE,6,"(39.34090943, -76.67147771)",108,CENTRAL PARK HEIGHTS,2013-12-16T05:00:00Z,NORTHWESTERN,3301 108 121613
3301,3410 SAINT AMBROSE AVE,6,"(39.34124642, -76.67129531)",115,CENTRAL PARK HEIGHTS,2006-03-13T05:00:00Z,NORTHWESTERN,3301 115 031306
3301,3406 SAINT AMBROSE AVE,6,"(39.34134363, -76.67124271)",117,CENTRAL PARK HEIGHTS,2006-03-13T05:00:00Z,NORTHWESTERN,3301 117 031306
3301,3336 SAINT AMBROSE AVE,6,"(39.34157206, -76.67114543)",120A,CENTRAL PARK HEIGHTS,2008-04-01T04:00:00Z,NORTHWESTERN,3301 120A 040108
3301,3310 SAINT AMBROSE AVE,6,"(39.34216665, -76.67070867)",120N,CENTRAL PARK HEIGHTS,2007-03-12T04:00:00Z,NORTHWESTERN,3301 120N 031207
3301,3308 SAINT AMBROSE AVE,6,"(39.34221276, -76.67067751)",120O,CENTRAL PARK HEIGHTS,2005-07-14T04:00:00Z,NORTHWESTERN,3301 120O 071405
3301,3302 SAINT AMBROSE AVE,6,"(39.34235173, -76.67058806)",120R,CENTRAL PARK HEIGHTS,2008-01-02T05:00:00Z,NORTHWESTERN,3301 120R 010208
3301,3429 SAINT AMBROSE AVE,6,"(39.34068725, -76.67107573)",121,CENTRAL PARK HEIGHTS,2013-11-01T04:00:00Z,NORTHWESTERN,3301 121 110113
3301,3427 SAINT AMBROSE AVE,6,"(39.34073357, -76.67105421)",122,CENTRAL PARK HEIGHTS,2014-06-17T04:00:00Z,NORTHWESTERN,3301 122 061714
3301,3417 SAINT AMBROSE AVE,6,"(39.34097938, -76.67094149)",127,CENTRAL PARK HEIGHTS,2008-06-21T04:00:00Z,NORTHWESTERN,3301 127 062108
3301,3413 SAINT AMBROSE AVE,6,"(39.34107719, -76.6708926)",129,CENTRAL PARK HEIGHTS,2013-04-26T04:00:00Z,NORTHWESTERN,3301 129 042613
3301,3407 SAINT AMBROSE AVE,6,"(39.34122355, -76.67082512)",132,CENTRAL PARK HEIGHTS,2013-09-27T04:00:00Z,NORTHWESTERN,3301 132 092713
3301,3403 SAINT AMBROSE AVE,6,"(39.34132222, -76.67077835)",134,CENTRAL PARK HEIGHTS,2014-08-01T04:00:00Z,NORTHWESTERN,3301 134 080114
3301,3325 SAINT AMBROSE AVE,6,"(39.34147623, -76.67069039)",135B,CENTRAL PARK HEIGHTS,2006-03-13T05:00:00Z,NORTHWESTERN,3301 135B 031306
3301,3201 SAINT AMBROSE AVE,6,"(39.34227612, -76.6699653)",216,CENTRAL PARK HEIGHTS,2007-04-10T04:00:00Z,NORTHWESTERN,3301 216 041007
3305A,4305 REISTERSTOWN ROAD,6,"(39.33733535, -76.6663524)",024,CENTRAL PARK HEIGHTS,2012-10-16T04:00:00Z,NORTHWESTERN,3305A024 101612
3305A,4303 REISTERSTOWN ROAD,6,"(39.33729568, -76.66632075)",025,CENTRAL PARK HEIGHTS,2012-11-05T05:00:00Z,NORTHWESTERN,3305A025 110512
3305A,4301 REISTERSTOWN ROAD,6,"(39.33725833, -76.66629097)",026,CENTRAL PARK HEIGHTS,2012-10-12T04:00:00Z,NORTHWESTERN,3305A026 101212
3305A,2716 CLASSEN AVE,6,"(39.33738084, -76.6661428)",027,CENTRAL PARK HEIGHTS,2012-12-19T05:00:00Z,NORTHWESTERN,3305A027 121912
3305A,2712 CLASSEN AVE,6,"(39.33744947, -76.66599427)",029,CENTRAL PARK HEIGHTS,2014-04-03T04:00:00Z,NORTHWESTERN,3305A029 040314
3305A,2710 CLASSEN AVE,6,"(39.33748625, -76.66591739)",030,CENTRAL PARK HEIGHTS,2012-02-15T05:00:00Z,NORTHWESTERN,3305A030 021512
3305A,2708 CLASSEN AVE,6,"(39.33751868, -76.66584075)",031,CENTRAL PARK HEIGHTS,2016-01-15T05:00:00Z,NORTHWESTERN,3305A031 011516
3305A,2706 CLASSEN AVE,6,"(39.33755226, -76.66576838)",032,CENTRAL PARK HEIGHTS,2006-03-13T05:00:00Z,NORTHWESTERN,3305A032 031306
3305A,2704 CLASSEN AVE,6,"(39.33758732, -76.66569383)",033,CENTRAL PARK HEIGHTS,2010-06-04T04:00:00Z,NORTHWESTERN,3305A033 060410
3305A,2700 CLASSEN AVE,6,"(39.33766003, -76.66554032)",035,CENTRAL PARK HEIGHTS,2012-11-30T05:00:00Z,NORTHWESTERN,3305A035 113012
3307,4103 PARK HEIGHTS AVE,6,"(39.33591915, -76.66331499)",015,CENTRAL PARK HEIGHTS,2007-10-23T04:00:00Z,NORTHWESTERN,3307 015 102307
3307,4107 PARK HEIGHTS AVE,6,"(39.33602021, -76.66338966)",017,CENTRAL PARK HEIGHTS,2014-09-11T04:00:00Z,NORTHWESTERN,3307 017 091114
3307,4151 PARK HEIGHTS AVE,6,"(39.33665248, -76.6633573)",019,CENTRAL PARK HEIGHTS,2012-05-03T04:00:00Z,NORTHWESTERN,3307 019 050312
3307A,4205 PARK HEIGHTS AVE,6,"(39.33709593, -76.66415465)",003,CENTRAL PARK HEIGHTS,2013-05-23T04:00:00Z,NORTHWESTERN,3307A003 052313
3307A,4227 PARK HEIGHTS AVE,6,"(39.33775944, -76.66457371)",013,CENTRAL PARK HEIGHTS,2009-01-09T05:00:00Z,NORTHWESTERN,3307A013 010909
3307A,4229 PARK HEIGHTS AVE,6,"(39.33779499, -76.66459963)",014,CENTRAL PARK HEIGHTS,2011-07-21T04:00:00Z,NORTHWESTERN,3307A014 072111
3307A,4253 PARK HEIGHTS AVE,6,"(39.33825891, -76.66501676)",022,CENTRAL PARK HEIGHTS,2015-06-04T04:00:00Z,NORTHWESTERN,3307A022 060415
3307A,4255 PARK HEIGHTS AVE,6,"(39.33829553, -76.66503196)",023,CENTRAL PARK HEIGHTS,2015-05-15T04:00:00Z,NORTHWESTERN,3307A023 051515
3307B,4315 PARK HEIGHTS AVE,6,"(39.33888939, -76.66539404)",008,CENTRAL PARK HEIGHTS,2008-11-26T05:00:00Z,NORTHWESTERN,3307B008 112608
3307B,4319 PARK HEIGHTS AVE,6,"(39.33895407, -76.66544438)",010,CENTRAL PARK HEIGHTS,2012-03-21T04:00:00Z,NORTHWESTERN,3307B010 032112
3307B,4308 PIMLICO ROAD,6,"(39.33911794, -76.66431499)",018,CENTRAL PARK HEIGHTS,2013-04-23T04:00:00Z,NORTHWESTERN,3307B018 042313
3311,4210 PARK HEIGHTS AVE,6,"(39.3368574, -76.66477247)",005,CENTRAL PARK HEIGHTS,2010-06-30T04:00:00Z,NORTHWESTERN,3311 005 063010
3311,4212 PARK HEIGHTS AVE,6,"(39.33689345, -76.6647987)",006,CENTRAL PARK HEIGHTS,2007-12-20T05:00:00Z,NORTHWESTERN,3311 006 122007
3311,4216 PARK HEIGHTS AVE,6,"(39.33697573, -76.66482891)",008,CENTRAL PARK HEIGHTS,2005-09-15T04:00:00Z,NORTHWESTERN,3311 008 091505
3311,4224 PARK HEIGHTS AVE,6,"(39.3371612, -76.66491026)",012,CENTRAL PARK HEIGHTS,2000-08-31T04:00:00Z,NORTHWESTERN,3311 012 083100
3311,4226 PARK HEIGHTS AVE,6,"(39.33719447, -76.6649352)",013,CENTRAL PARK HEIGHTS,2010-04-27T04:00:00Z,NORTHWESTERN,3311 013 042710
3311,4228 PARK HEIGHTS AVE,6,"(39.33723467, -76.6649666)",014,CENTRAL PARK HEIGHTS,2013-01-07T05:00:00Z,NORTHWESTERN,3311 014 010713
3311,4236 PARK HEIGHTS AVE,6,"(39.33739246, -76.66507622)",018,CENTRAL PARK HEIGHTS,2013-07-30T04:00:00Z,NORTHWESTERN,3311 018 073013
3311,4238 PARK HEIGHTS AVE,6,"(39.33742933, -76.66510457)",019,CENTRAL PARK HEIGHTS,2013-05-03T04:00:00Z,NORTHWESTERN,3311 019 050313
3311,2709 CLASSEN AVE,6,"(39.33724916, -76.665649)",025,CENTRAL PARK HEIGHTS,2007-11-21T05:00:00Z,NORTHWESTERN,3311 025 112107
3312,4048 PARK HEIGHTS AVE,6,"(39.33538518, -76.66381329)",018,CENTRAL PARK HEIGHTS,2006-05-12T04:00:00Z,NORTHWESTERN,3312 018 051206
3312,4050 PARK HEIGHTS AVE,6,"(39.33551372, -76.6636741)",019,CENTRAL PARK HEIGHTS,2005-09-23T04:00:00Z,NORTHWESTERN,3312 019 092305
3312,4052 PARK HEIGHTS AVE,6,"(39.33556246, -76.66371004)",020,CENTRAL PARK HEIGHTS,2005-06-24T04:00:00Z,NORTHWESTERN,3312 020 062405
3312,2701 OSWEGO AVE,6,"(39.33550948, -76.66392076)",023,CENTRAL PARK HEIGHTS,2009-04-02T04:00:00Z,NORTHWESTERN,3312 023 040209
3312,2705 OSWEGO AVE,6,"(39.33545725, -76.66403712)",025,CENTRAL PARK HEIGHTS,2007-07-30T04:00:00Z,NORTHWESTERN,3312 025 073007
3312,2707 OSWEGO AVE,6,"(39.33543057, -76.6640915)",026,CENTRAL PARK HEIGHTS,2010-06-28T04:00:00Z,NORTHWESTERN,3312 026 062810
3312,2709 OSWEGO AVE,6,"(39.33540523, -76.6641468)",027,CENTRAL PARK HEIGHTS,2005-06-24T04:00:00Z,NORTHWESTERN,3312 027 062405
3312,2711 OSWEGO AVE,6,"(39.33537865, -76.6642003)",028,CENTRAL PARK HEIGHTS,2012-04-20T04:00:00Z,NORTHWESTERN,3312 028 042012
3312,2713 OSWEGO AVE,6,"(39.33535308, -76.66425712)",029,CENTRAL PARK HEIGHTS,2005-11-23T05:00:00Z,NORTHWESTERN,3312 029 112305
3312,2715 OSWEGO AVE,6,"(39.3353276, -76.66431376)",030,CENTRAL PARK HEIGHTS,2012-10-12T04:00:00Z,NORTHWESTERN,3312 030 101212
3312,4027 REISTERSTOWN ROAD,6,"(39.33481293, -76.66443471)",041,CENTRAL PARK HEIGHTS,2005-09-23T04:00:00Z,NORTHWESTERN,3312 041 092305
3312,4023 REISTERSTOWN ROAD,6,"(39.33471839, -76.66436311)",043,CENTRAL PARK HEIGHTS,2005-09-16T04:00:00Z,NORTHWESTERN,3312 043 091605
3312,4021 REISTERSTOWN ROAD,6,"(39.33467378, -76.66432125)",044,CENTRAL PARK HEIGHTS,2009-04-08T04:00:00Z,NORTHWESTERN,3312 044 040809
3312,4005 REISTERSTOWN ROAD,6,"(39.33438676, -76.66389167)",052,CENTRAL PARK HEIGHTS,2015-02-12T05:00:00Z,NORTHWESTERN,3312 052 021215
3312A,4100 PARK HEIGHTS AVE,6,"(39.33580366, -76.66391325)",001,CENTRAL PARK HEIGHTS,2015-08-20T04:00:00Z,NORTHWESTERN,3312A001 082015
3312A,4104 PARK HEIGHTS AVE,6,"(39.33591412, -76.66399189)",003,CENTRAL PARK HEIGHTS,2007-03-08T05:00:00Z,NORTHWESTERN,3312A003 030807
3312A,4110 PARK HEIGHTS AVE,6,"(39.33605485, -76.66410164)",006,CENTRAL PARK HEIGHTS,2009-04-01T04:00:00Z,NORTHWESTERN,3312A006 040109
3312A,4112 PARK HEIGHTS AVE,6,"(39.33610611, -76.66412679)",007,CENTRAL PARK HEIGHTS,2009-04-22T04:00:00Z,NORTHWESTERN,3312A007 042209
3312A,4118 PARK HEIGHTS AVE,6,"(39.3362446, -76.66424029)",010,CENTRAL PARK HEIGHTS,2014-05-09T04:00:00Z,NORTHWESTERN,3312A010 050914
3312A,4120 PARK HEIGHTS AVE,6,"(39.33629505, -76.66427269)",011,CENTRAL PARK HEIGHTS,2012-03-02T05:00:00Z,NORTHWESTERN,3312A011 030212
3312A,4122 PARK HEIGHTS AVE,6,"(39.33634323, -76.66431024)",012,CENTRAL PARK HEIGHTS,2012-02-24T05:00:00Z,NORTHWESTERN,3312A012 022412
3312A,2716 OSWEGO AVE,6,"(39.33558236, -76.66460102)",021,CENTRAL PARK HEIGHTS,2012-09-13T04:00:00Z,NORTHWESTERN,3312A021 091312
3312A,2714 OSWEGO AVE,6,"(39.33561384, -76.66454267)",022,CENTRAL PARK HEIGHTS,2005-09-15T04:00:00Z,NORTHWESTERN,3312A022 091505
3312A,2712 OSWEGO AVE,6,"(39.33563623, -76.66448801)",023,CENTRAL PARK HEIGHTS,2012-10-12T04:00:00Z,NORTHWESTERN,3312A023 101212
3312A,2710 OSWEGO AVE,6,"(39.33566175, -76.66445087)",024,CENTRAL PARK HEIGHTS,2012-11-16T05:00:00Z,NORTHWESTERN,3312A024 111612
3312A,2704 OSWEGO AVE,6,"(39.3357425, -76.66427456)",027,CENTRAL PARK HEIGHTS,2013-11-27T05:00:00Z,NORTHWESTERN,3312A027 112713
3312A,2700 OSWEGO AVE,6,"(39.33578805, -76.66418023)",029,CENTRAL PARK HEIGHTS,2007-07-02T04:00:00Z,NORTHWESTERN,3312A029 070207
3321,3912 PARK HEIGHTS AVE,6,"(39.3334725, -76.66239)",007,CENTRAL PARK HEIGHTS,2005-09-12T04:00:00Z,NORTHWESTERN,3321 007 091205
3321,3920 PARK HEIGHTS AVE,6,"(39.33366141, -76.66252669)",011,CENTRAL PARK HEIGHTS,2009-04-01T04:00:00Z,NORTHWESTERN,3321 011 040109
3321,3932 PARK HEIGHTS AVE,6,"(39.33394765, -76.66273167)",017,CENTRAL PARK HEIGHTS,2008-02-21T05:00:00Z,NORTHWESTERN,3321 017 022108
3321,3934 PARK HEIGHTS AVE,6,"(39.33399484, -76.66276311)",018,CENTRAL PARK HEIGHTS,2008-01-15T05:00:00Z,NORTHWESTERN,3321 018 011508
3322,3806 PARK HEIGHTS AVE,6,"(39.33212747, -76.66138282)",004,PARK CIRCLE,2012-01-20T05:00:00Z,NORTHWESTERN,3322 004 012012
3322,3816 PARK HEIGHTS AVE,6,"(39.33240333, -76.66158512)",009,PARK CIRCLE,2008-02-20T05:00:00Z,NORTHWESTERN,3322 009 022008
3341,3813 PARK HEIGHTS AVE,6,"(39.3325985, -76.66072752)",007,GREENSPRING,2008-06-21T04:00:00Z,NORTHERN,3341 007 062108
3322,3824 PARK HEIGHTS AVE,6,"(39.33262486, -76.66174766)",013,PARK CIRCLE,2008-05-02T04:00:00Z,NORTHWESTERN,3322 013 050208
3322,3826 PARK HEIGHTS AVE,6,"(39.33267956, -76.66178777)",014,PARK CIRCLE,2008-09-09T04:00:00Z,NORTHWESTERN,3322 014 090908
3322,3830 PARK HEIGHTS AVE,6,"(39.3327898, -76.66186867)",016,PARK CIRCLE,2013-10-11T04:00:00Z,NORTHWESTERN,3322 016 101113
3322,3837 REISTERSTOWN ROAD,6,"(39.33256449, -76.66270017)",027,PARK CIRCLE,2008-06-27T04:00:00Z,NORTHWESTERN,3322 027 062708
3322,3835 REISTERSTOWN ROAD,6,"(39.33251451, -76.6626586)",028,PARK CIRCLE,2008-07-21T04:00:00Z,NORTHWESTERN,3322 028 072108
3322,3833 REISTERSTOWN ROAD,6,"(39.33246271, -76.66261764)",029,PARK CIRCLE,2009-04-22T04:00:00Z,NORTHWESTERN,3322 029 042209
3322,3831 REISTERSTOWN ROAD,6,"(39.33241072, -76.66257772)",030,PARK CIRCLE,2007-11-21T05:00:00Z,NORTHWESTERN,3322 030 112107
3322,3819 REISTERSTOWN ROAD,6,"(39.33206588, -76.66232038)",036,PARK CIRCLE,2010-12-02T05:00:00Z,NORTHWESTERN,3322 036 120210
3322,2702 SPRINGHILL AVE,6,"(39.33185166, -76.66172966)",048,PARK CIRCLE,2008-08-08T04:00:00Z,NORTHWESTERN,3322 048 080808
3323,3751 REISTERSTOWN ROAD,6,"(39.33137601, -76.66170906)",051,PARK CIRCLE,2014-12-04T05:00:00Z,NORTHWESTERN,3323 051 120414
3324,3606 PARK HEIGHTS AVE,6,"(39.32959481, -76.65952591)",004,PARK CIRCLE,2008-12-26T05:00:00Z,NORTHWESTERN,3324 004 122608
3324,3635 REISTERSTOWN ROAD,6,"(39.32991889, -76.66063431)",025,PARK CIRCLE,2008-09-14T04:00:00Z,NORTHWESTERN,3324 025 091408
3325,3504 PARK HEIGHTS AVE,6,"(39.32832601, -76.65859163)",003,PARK CIRCLE,2008-07-23T04:00:00Z,NORTHWESTERN,3325 003 072308
3325,3506 PARK HEIGHTS AVE,6,"(39.32838093, -76.65863188)",004,PARK CIRCLE,2010-07-15T04:00:00Z,NORTHWESTERN,3325 004 071510
3325,3508 PARK HEIGHTS AVE,6,"(39.32843645, -76.65867254)",005,PARK CIRCLE,2006-07-13T04:00:00Z,NORTHWESTERN,3325 005 071306
3325,3516 PARK HEIGHTS AVE,6,"(39.32865691, -76.65883404)",009,PARK CIRCLE,2009-03-05T05:00:00Z,NORTHWESTERN,3325 009 030509
